Country,Region,Year,VALUE
Panama,Americas,2010,3.146026982
State of Palestine,Asia,2010,0.250483559
El Salvador,Americas,2010,9.715351646
Serbia,Europe,2010,0.679405609
Slovenia,Europe,2010,0.097215363
Thailand,Asia,2010,0.931588451
Trinidad and Tobago,Americas,2010,4.254426021
United Republic of Tanzania,Africa,2010,6.229144558
United States of America,Americas,2010,0.556585952
Holy See,Europe,2010,0
Saint Vincent and the Grenadines,Americas,2010,10.06335338
Albania,Europe,2011,0.930824566
Andorra,Europe,2011,1.417082935
Armenia,Asia,2011,0.648690874
Australia,Oceania,2011,0.353356353
Austria,Europe,2011,0.226427686
Bulgaria,Europe,2011,0.410969982
Bahamas,Americas,2011,5.820875777
Bosnia and Herzegovina,Europe,2011,0.106862096
Belarus,Europe,2011,2.637276962
Bermuda,Americas,2011,3.147970346
Barbados,Americas,2011,3.266947745
Canada,Americas,2011,0.603084805
Switzerland,Europe,2011,0.164328525
Chile,Americas,2011,1.187871621
Colombia,Americas,2011,5.879639541
Costa Rica,Americas,2011,1.944474775
Cyprus,Asia,2011,0.261989056
Czechia,Europe,2011,0.390610895
Dominican Republic,Americas,2011,6.330943562
Egypt,Africa,2011,0.573990684
Spain,Europe,2011,0.297458338
Finland,Europe,2011,0.927959532
United Kingdom (England and Wales),Europe,2011,0.372078602
United Kingdom (Northern Ireland),Europe,2011,0.440937035
United Kingdom (Scotland),Europe,2011,0.886809185
Grenada,Americas,2011,2.610557093
Guatemala,Americas,2011,3.795474742
Guyana,Americas,2011,7.793289709
"China, Hong Kong Special Administrative Region",Asia,2011,0.097556013
Honduras,Americas,2011,8.315448933
Croatia,Europe,2011,0.390639182
Hungary,Europe,2011,0.733429148
Iceland,Europe,2011,0.313191958
Jamaica,Americas,2011,8.047571709
Jordan,Asia,2011,0.576654224
Kazakhstan,Asia,2011,0.349838641
Sri Lanka,Asia,2011,1.188892883
Luxembourg,Europe,2011,0.385946901
North Macedonia,Europe,2011,0.095369842
Malta,Europe,2011,0.236087929
Montenegro,Europe,2011,0.474842827
Mongolia,Asia,2011,3.352845436
Mauritius,Africa,2011,0.855208531
Netherlands (Kingdom of the),Europe,2011,0.257462336
New Zealand,Oceania,2011,0.365190998
Panama,Americas,2011,3.334531596
Peru,Americas,2011,0.966831833
State of Palestine,Asia,2011,0.146780193
El Salvador,Americas,2011,12.90459448
Serbia,Europe,2011,0.459262197
Slovenia,Europe,2011,0.048415529
Thailand,Asia,2011,0.809164563
Trinidad and Tobago,Americas,2011,4.014027971
United Republic of Tanzania,Africa,2011,6.176745138
Uruguay,Americas,2011,1.993075995
United States of America,Americas,2011,0.546711654
Holy See,Europe,2011,0
Saint Vincent and the Grenadines,Americas,2011,6.439594306
Albania,Europe,2012,0.864395979
Andorra,Europe,2012,0
Armenia,Asia,2012,0.583306255
Australia,Oceania,2012,0.285974881
Austria,Europe,2012,0.130491977
Azerbaijan,Asia,2012,1.570806032
Bulgaria,Europe,2012,0.654350281
Bahamas,Americas,2012,3.140859706
Bosnia and Herzegovina,Europe,2012,0.326586243
Belarus,Europe,2012,2.393294896
Bermuda,Americas,2012,0
Barbados,Americas,2012,3.258537822
Canada,Americas,2012,0.472733114
Switzerland,Europe,2012,0.150079955
Chile,Americas,2012,1.135985477
Colombia,Americas,2012,5.746747709
Costa Rica,Americas,2012,1.667865137
Cyprus,Asia,2012,0.518781176
Czechia,Europe,2012,0.456661623
Dominican Republic,Americas,2012,5.542881918
Spain,Europe,2012,0.303703805
Finland,Europe,2012,0.609546721
United Kingdom (England and Wales),Europe,2012,0.342951315
United Kingdom (Northern Ireland),Europe,2012,0.274177823
United Kingdom (Scotland),Europe,2012,0.489310449
Grenada,Americas,2012,8.627197239
Guatemala,Americas,2012,3.741330986
Guyana,Americas,2012,7.796055196
"China, Hong Kong Special Administrative Region",Asia,2012,0.124411465
Honduras,Americas,2012,8.416391172
Croatia,Europe,2012,0.4386375
Hungary,Europe,2012,0.534159662
Iceland,Europe,2012,0.311546376
Jamaica,Americas,2012,8.007777327
Jordan,Asia,2012,0.734900261
Kazakhstan,Asia,2012,0.339124468
Sri Lanka,Asia,2012,1.317971464
"China, Macao Special Administrative Region",Asia,2012,0.686381252
North Macedonia,Europe,2012,0.381047098
Malta,Europe,2012,0.697825344
Mongolia,Asia,2012,3.760274951
Mauritius,Africa,2012,0.853543564
Netherlands (Kingdom of the),Europe,2012,0.232346174
New Zealand,Oceania,2012,0.317439803
Panama,Americas,2012,2.902902956
Peru,Americas,2012,1.126065977
Paraguay,Americas,2012,2.633657262
State of Palestine,Asia,2012,0.215096886
El Salvador,Americas,2012,9.024085707
Serbia,Europe,2012,0.263457751
Slovenia,Europe,2012,0.289945558
Thailand,Asia,2012,0.767817898
Trinidad and Tobago,Americas,2012,3.775228489
United Republic of Tanzania,Africa,2012,6.981104018
Uruguay,Americas,2012,1.57217173
United States of America,Americas,2012,0.501813792
Holy See,Europe,2012,0
Saint Vincent and the Grenadines,Americas,2012,2.775644643
Albania,Europe,2013,0.658119427
Andorra,Europe,2013,0
Armenia,Asia,2013,0.620393364
Australia,Oceania,2013,0.255281051
Austria,Europe,2013,0.176896409
Azerbaijan,Asia,2013,1.59134988
Bulgaria,Europe,2013,0.511359722
Bosnia and Herzegovina,Europe,2013,0.414644239
Belarus,Europe,2013,2.476489601
Bermuda,Americas,2013,3.149308727
Barbados,Americas,2013,4.33424232
Canada,Americas,2013,0.553278889
Switzerland,Europe,2013,0.185451526
Chile,Americas,2013,1.262141328
Colombia,Americas,2013,5.886941738
Cabo Verde,Africa,2013,3.148497981
Costa Rica,Americas,2013,1.648740957
Cyprus,Asia,2013,0.342768317
Czechia,Europe,2013,0.1711913
Spain,Europe,2013,0.244617036
Finland,Europe,2013,0.772218945
United Kingdom (England and Wales),Europe,2013,0.358220095
United Kingdom (Northern Ireland),Europe,2013,0.32791813
United Kingdom (Scotland),Europe,2013,0.431705989
Grenada,Americas,2013,3.420425929
Guatemala,Americas,2013,3.442985394
Guyana,Americas,2013,12.8441754
"China, Hong Kong Special Administrative Region",Asia,2013,0.123341282
Honduras,Americas,2013,7.053054257
Croatia,Europe,2013,0.510576594
Hungary,Europe,2013,0.828731515
Iran (Islamic Republic of),Asia,2013,0.3173635
Iceland,Europe,2013,0.308618638
Jamaica,Americas,2013,7.861156116
Kazakhstan,Asia,2013,3.332231814
Sri Lanka,Asia,2013,1.173589115
Morocco,Africa,2013,1.12710129
Monaco,Europe,2013,0
North Macedonia,Europe,2013,0.190275405
Malta,Europe,2013,0.228558368
Myanmar,Asia,2013,0.491625253
Montenegro,Europe,2013,0.315484533
Mongolia,Asia,2013,1.862816565
Netherlands (Kingdom of the),Europe,2013,0.254930353
New Zealand,Oceania,2013,0.449373169
Peru,Americas,2013,0.888850154
Paraguay,Americas,2013,2.930572734
El Salvador,Americas,2013,7.905402882
Serbia,Europe,2013,0.251101012
Slovenia,Europe,2013,0.337776705
Trinidad and Tobago,Americas,2013,3.401053633
United Republic of Tanzania,Africa,2013,5.85743463
Uruguay,Americas,2013,1.833678824
United States of America,Americas,2013,0.466535961
Holy See,Europe,2013,0
Albania,Europe,2014,0.624111075
Andorra,Europe,2014,0
Armenia,Asia,2014,0.830469942
Australia,Oceania,2014,0.293997592
Austria,Europe,2014,0.117012904
Bulgaria,Europe,2014,0.50188941
Bahamas,Americas,2014,0.256982867
Bosnia and Herzegovina,Europe,2014,0.448045235
Belarus,Europe,2014,2.754354872
Belize,Americas,2014,9.933727844
Bermuda,Americas,2014,1.578407387
Barbados,Americas,2014,2.522586155
Canada,Americas,2014,0.531004326
Switzerland,Europe,2014,0.158772983
Chile,Americas,2014,1.294728341
Colombia,Americas,2014,6.019973415
Cabo Verde,Africa,2014,2.563745706
Costa Rica,Americas,2014,1.857857779
Cyprus,Asia,2014,0.169924256
Czechia,Europe,2014,0.152132006
Dominica,Americas,2014,0
Dominican Republic,Americas,2014,4.746105252
Ecuador,Americas,2014,2.588044588
Spain,Europe,2014,0.266870114
Finland,Europe,2014,0.714097381
United Kingdom (England and Wales),Europe,2014,0.323992965
United Kingdom (Northern Ireland),Europe,2014,0.054333121
United Kingdom (Scotland),Europe,2014,0.635799237
Georgia,Asia,2014,1.298276339
Grenada,Americas,2014,3.390620696
Guatemala,Americas,2014,3.290114257
"China, Hong Kong Special Administrative Region",Asia,2014,0.190419635
Honduras,Americas,2014,6.880045207
Croatia,Europe,2014,0.163399761
Hungary,Europe,2014,0.587764308
Iran (Islamic Republic of),Asia,2014,0.337661774
Iceland,Europe,2014,0
Jamaica,Americas,2014,6.428343897
Kazakhstan,Asia,2014,0.272846674
Sri Lanka,Asia,2014,1.219428538
Luxembourg,Europe,2014,0.359667272
"China, Macao Special Administrative Region",Asia,2014,0
Morocco,Africa,2014,0.60148437
Republic of Moldova,Europe,2014,0.569145655
Maldives,Asia,2014,0.479917838
Mexico,Americas,2014,2.835227842
North Macedonia,Europe,2014,0.284996231
Malta,Europe,2014,0.223993764
Myanmar,Asia,2014,0.573694977
Montenegro,Europe,2014,0.315310948
Mongolia,Asia,2014,2.61814103
Netherlands (Kingdom of the),Europe,2014,0.247727966
New Zealand,Oceania,2014,0.354437502
Panama,Americas,2014,2.777211335
Peru,Americas,2014,0.882916333
Puerto Rico,Americas,2014,0.814604225
Paraguay,Americas,2014,3.053825647
El Salvador,Americas,2014,8.567480261
Slovenia,Europe,2014,0.43375229
Trinidad and Tobago,Americas,2014,3.515638733
United Republic of Tanzania,Africa,2014,5.699154841
Uruguay,Americas,2014,1.769044203
United States of America,Americas,2014,0.495289373
Holy See,Europe,2014,0
Albania,Europe,2015,0.381615698
Andorra,Europe,2015,0
Argentina,Americas,2015,1.599738642
Armenia,Asia,2015,0.660044223
Antigua and Barbuda,Americas,2015,2.22369233
Australia,Oceania,2015,0.272877218
Austria,Europe,2015,0.196704141
Bahamas,Americas,2015,3.055787215
Bosnia and Herzegovina,Europe,2015,0.312116593
Belize,Americas,2015,10.55933932
Bermuda,Americas,2015,4.75104523
Bolivia (Plurinational State of),Americas,2015,0.225426566
Barbados,Americas,2015,2.517234063
Bhutan,Asia,2015,0.807239322
Canada,Americas,2015,0.601699434
Switzerland,Europe,2015,0.253570147
Chile,Americas,2015,1.158357939
Colombia,Americas,2015,6.092989331
Cabo Verde,Africa,2015,2.897679321
Costa Rica,Americas,2015,1.96108793
Cyprus,Asia,2015,0.252678391
Czechia,Europe,2015,0.13303182
Dominica,Americas,2015,4.285316363
Algeria,Africa,2015,0.637278437
Ecuador,Americas,2015,1.839971618
Spain,Europe,2015,0.234755222
Finland,Europe,2015,0.437999285
United Kingdom (England and Wales),Europe,2015,0.36451325
United Kingdom (Northern Ireland),Europe,2015,0.486060592
United Kingdom (Scotland),Europe,2015,0.539735716
Grenada,Americas,2015,3.361923693
Guyana,Americas,2015,6.754689543
"China, Hong Kong Special Administrative Region",Asia,2015,0.05405523
Honduras,Americas,2015,9.016078961
Croatia,Europe,2015,0.282033414
Iran (Islamic Republic of),Asia,2015,0.279982449
Iceland,Europe,2015,0.604121011
Jamaica,Americas,2015,5.86878611
Liechtenstein,Europe,2015,0
Sri Lanka,Asia,2015,1.045147661
"China, Macao Special Administrative Region",Asia,2015,0
Morocco,Africa,2015,0.983262678
Monaco,Europe,2015,0
Maldives,Asia,2015,1.607045287
Mexico,Americas,2015,2.818146403
North Macedonia,Europe,2015,0.189756741
Malta,Europe,2015,0.219020388
Myanmar,Asia,2015,0.555512942
Montenegro,Europe,2015,0.630948165
Mongolia,Asia,2015,2.462265777
Netherlands (Kingdom of the),Europe,2015,0.170176728
New Zealand,Oceania,2015,0.326755384
Oman,Asia,2015,0.166993616
Panama,Americas,2015,2.223851362
Peru,Americas,2015,0.853090547
Puerto Rico,Americas,2015,0.857796008
Paraguay,Americas,2015,3.10782703
El Salvador,Americas,2015,10.88096323
Serbia,Europe,2015,0.093091345
Slovenia,Europe,2015,0.144171021
Thailand,Asia,2015,0.739746014
Trinidad and Tobago,Americas,2015,3.081818163
United Republic of Tanzania,Africa,2015,5.129149511
Uruguay,Americas,2015,1.498757794
United States of America,Americas,2015,0.46979774
Holy See,Europe,2015,0
Albania,Europe,2016,0.624769399
Armenia,Asia,2016,0.732770728
Antigua and Barbuda,Americas,2016,4.416741659
Australia,Oceania,2016,0.293440546
Austria,Europe,2016,0.240371216
Azerbaijan,Asia,2016,1.042476089
Bahamas,Americas,2016,3.03048287
Bosnia and Herzegovina,Europe,2016,0.402184898
Belize,Americas,2016,12.25114855
Bermuda,Americas,2016,0
Bolivia (Plurinational State of),Americas,2016,0.248601263
Barbados,Americas,2016,1.794372131
Bhutan,Asia,2016,0.666878734
Canada,Americas,2016,0.473506718
Switzerland,Europe,2016,0.167206145
Chile,Americas,2016,1.587048797
Colombia,Americas,2016,6.311684326
Cabo Verde,Africa,2016,3.939866886
Costa Rica,Americas,2016,2.062604078
Cyprus,Asia,2016,0.166961353
Czechia,Europe,2016,0.028496548
Germany,Europe,2016,0.189478081
Dominica,Americas,2016,19.97859436
Denmark,Europe,2016,0.245318921
Dominican Republic,Americas,2016,3.913525524
Algeria,Africa,2016,0.649490228
Ecuador,Americas,2016,2.001267064
Spain,Europe,2016,0.275426877
Finland,Europe,2016,0.636917291
France,Europe,2016,0.123458104
United Kingdom (England and Wales),Europe,2016,0.36655625
United Kingdom (Northern Ireland),Europe,2016,0.161105225
United Kingdom (Scotland),Europe,2016,0.592077266
Greece,Europe,2016,0.269773916
Grenada,Americas,2016,3.334278045
Guatemala,Americas,2016,0.0429685
Guyana,Americas,2016,8.694655553
"China, Hong Kong Special Administrative Region",Asia,2016,0.121034002
Honduras,Americas,2016,6.088281348
Croatia,Europe,2016,0.402485847
Hungary,Europe,2016,0.489042145
Iceland,Europe,2016,0
Jamaica,Americas,2016,5.601749173
Saint Kitts and Nevis,Americas,2016,2.092597437
Liechtenstein,Europe,2016,0
Sri Lanka,Asia,2016,0.85879
Lithuania,Europe,2016,1.670260567
"China, Macao Special Administrative Region",Asia,2016,0.159568909
Morocco,Africa,2016,0.472836619
Maldives,Asia,2016,0.660425644
Mexico,Americas,2016,3.148473087
North Macedonia,Europe,2016,0.142166889
Malta,Europe,2016,0.427619974
Myanmar,Asia,2016,0.508745519
Montenegro,Europe,2016,0.473736446
Mongolia,Asia,2016,2.145529624
Nicaragua,Americas,2016,2.926797966
Netherlands (Kingdom of the),Europe,2016,0.18102713
New Zealand,Oceania,2016,0.321331185
Oman,Asia,2016,0.272846953
Panama,Americas,2016,1.639207051
Peru,Americas,2016,0.876889275
Philippines,Asia,2016,1.185217483
Puerto Rico,Americas,2016,0.932199662
Paraguay,Americas,2016,3.430878803
El Salvador,Americas,2016,8.847278062
Serbia,Europe,2016,0.266905529
Suriname,Americas,2016,2.063795354
Slovenia,Europe,2016,0.23923216
Thailand,Asia,2016,0.597674138
Uruguay,Americas,2016,1.757589712
United States of America,Americas,2016,0.477368985
Uzbekistan,Asia,2016,1.440217845
Saint Vincent and the Grenadines,Americas,2016,4.718650466
Albania,Europe,2017,0.625140005
Argentina,Americas,2017,1.33924672
Armenia,Asia,2017,0.596089025
Antigua and Barbuda,Americas,2017,6.584795707
Australia,Oceania,2017,0.260264867
Austria,Europe,2017,0.227337415
Azerbaijan,Asia,2017,0.873746856
Bulgaria,Europe,2017,0.487300327
Bahamas,Americas,2017,1.503684026
Bosnia and Herzegovina,Europe,2017,0.377904011
Belize,Americas,2017,11.47604642
Bermuda,Americas,2017,3.160806006
Bolivia (Plurinational State of),Americas,2017,0.498446334
Barbados,Americas,2017,1.790914333
Bhutan,Asia,2017,0.529015509
Canada,Americas,2017,0.547130536
Switzerland,Europe,2017,0.201143275
Chile,Americas,2017,1.850987151
Colombia,Americas,2017,5.627520091
Cabo Verde,Africa,2017,3.009094546
Costa Rica,Americas,2017,1.862293601
Cyprus,Asia,2017,0.413728162
Czechia,Europe,2017,0.009495499
Germany,Europe,2017,0.15007678
Dominica,Americas,2017,11.36315214
Denmark,Europe,2017,0.383456635
Dominican Republic,Americas,2017,3.935290672
Algeria,Africa,2017,0.741433177
Ecuador,Americas,2017,1.802725097
Spain,Europe,2017,0.225398456
Finland,Europe,2017,0.653578159
France,Europe,2017,0.115365271
United Kingdom (England and Wales),Europe,2017,0.480044164
United Kingdom (Northern Ireland),Europe,2017,0.374164677
United Kingdom (Scotland),Europe,2017,0.626751217
Greece,Europe,2017,0.252519844
Grenada,Americas,2017,5.788927436
Guatemala,Americas,2017,0.965092426
Guyana,Americas,2017,5.633788054
"China, Hong Kong Special Administrative Region",Asia,2017,0.107216774
Honduras,Americas,2017,6.222185842
Croatia,Europe,2017,0.214670742
Hungary,Europe,2017,0.337115118
Iceland,Europe,2017,0.291008986
Jamaica,Americas,2017,6.017712728
Jordan,Asia,2017,0.332831411
Japan,Asia,2017,0.063159986
Kazakhstan,Asia,2017,2.391506679
Saint Kitts and Nevis,Americas,2017,6.278055059
Saint Lucia,Americas,2017,6.208953876
Sri Lanka,Asia,2017,0.548663347
Lithuania,Europe,2017,1.136187574
"China, Macao Special Administrative Region",Asia,2017,0.156590339
Morocco,Africa,2017,0.326501983
Republic of Moldova,Europe,2017,0.565947683
Maldives,Asia,2017,1.693329552
Mexico,Americas,2017,3.540399112
North Macedonia,Europe,2017,0.33144269
Malta,Europe,2017,0.834207513
Montenegro,Europe,2017,0.158118266
Mongolia,Asia,2017,2.487056004
Nicaragua,Americas,2017,2.746688081
Netherlands (Kingdom of the),Europe,2017,0.296387593
New Zealand,Oceania,2017,0.105346282
Oman,Asia,2017,0.330261607
Panama,Americas,2017,1.831026525
Peru,Americas,2017,0.778345861
Philippines,Asia,2017,0.918131678
Paraguay,Americas,2017,2.611950397
El Salvador,Americas,2017,8.601079842
Serbia,Europe,2017,0.30810944
Suriname,Americas,2017,2.212541879
Slovenia,Europe,2017,0.476555381
Trinidad and Tobago,Americas,2017,4.801816845
Uruguay,Americas,2017,2.191572032
United States of America,Americas,2017,0.486671521
Uzbekistan,Asia,2017,1.064306594
Saint Vincent and the Grenadines,Americas,2017,4.737158747
Albania,Europe,2018,0.660407165
Argentina,Americas,2018,1.535565821
Armenia,Asia,2018,0.528810103
Antigua and Barbuda,Americas,2018,2.182798457
Australia,Oceania,2018,0.296246121
Austria,Europe,2018,0.282789019
Azerbaijan,Asia,2018,0.876629472
Bahamas,Americas,2018,1.741698629
Bosnia and Herzegovina,Europe,2018,0.117642595
Belize,Americas,2018,8.113781389
Bolivia (Plurinational State of),Americas,2018,0.430778058
Barbados,Americas,2018,2.860324969
Bhutan,Asia,2018,0.787301871
Canada,Americas,2018,0.494123788
Switzerland,Europe,2018,0.199660952
Chile,Americas,2018,1.941025859
Colombia,Americas,2018,5.130186394
Cabo Verde,Africa,2018,2.275904388
Costa Rica,Americas,2018,2.182221875
Cyprus,Asia,2018,0.328183317
Germany,Europe,2018,0.141139521
Dominica,Americas,2018,7.059903279
Denmark,Europe,2018,0.277455717
Dominican Republic,Americas,2018,3.548361897
Algeria,Africa,2018,0.665442205
Ecuador,Americas,2018,2.039296479
Spain,Europe,2018,0.226534242
Finland,Europe,2018,0.634579775
United Kingdom (England and Wales),Europe,2018,0.438123075
United Kingdom (Northern Ireland),Europe,2018,0.265725502
United Kingdom (Scotland),Europe,2018,0.496496938
Georgia,Asia,2018,0.874792071
Greece,Europe,2018,0.310346647
Grenada,Americas,2018,5.745333968
Guatemala,Americas,2018,0.486641801
Guyana,Americas,2018,5.856038212
"China, Hong Kong Special Administrative Region",Asia,2018,0.147028258
Honduras,Americas,2018,5.851207769
Croatia,Europe,2018,0.36053489
Hungary,Europe,2018,0.35800653
Iceland,Europe,2018,0
Jamaica,Americas,2018,5.547978455
Jordan,Asia,2018,0.334612317
Japan,Asia,2018,0.063363393
Saint Kitts and Nevis,Americas,2018,8.375034024
Saint Lucia,Americas,2018,7.307969059
Sri Lanka,Asia,2018,0.583854748
Lithuania,Europe,2018,0.903993146
